t,y,dy,station_id,ccd
55532.60614809999,14.137475000000004,0.0075,2,2
55532.6109776,14.128235000000004,0.00745,2,2
55532.6143494,14.108745,0.007640000000000001,2,2
55532.61771390001,14.115725000000003,0.007509999999999999,2,2
55532.6224276,14.133395000000002,0.007540000000000001,2,2
55532.6261373,14.143095,0.007559999999999999,2,2
55532.629498899994,14.149235000000004,0.00758,2,2
55532.6341989,14.144615000000002,0.00746,2,2
55532.6375691,14.175655000000003,0.007659999999999999,2,2
55532.640932300004,14.154195000000001,0.00759,2,2
55532.64962969999,14.203465000000003,0.007859999999999999,2,2
55532.652976800004,14.223055000000002,0.00782,2,2
55532.657512,14.225275000000003,0.00783,2,2
55532.6608402,14.228775000000002,0.00784,2,2
55532.66452490001,14.247265000000002,0.007890000000000001,2,2
55532.66915580001,14.253575000000003,0.00807,2,2
55532.672536599996,14.262135000000004,0.00793,2,2
55532.675888100006,14.279735000000004,0.00804,2,2
55532.6804801,14.278395000000002,0.00805,2,2
55532.6841273,14.302925000000004,0.00811,2,2
55532.687481199995,14.309505000000001,0.00815,2,2
55532.6919887,14.296715000000003,0.00809,2,2
55532.69531209999,14.333045000000002,0.00827,2,2
55532.698660099995,14.323955000000002,0.00826,2,2
55532.703500999996,14.340345000000001,0.00823,2,2
55532.7068699,14.326935000000004,0.008320000000000001,2,2
55532.7102327,14.331015000000003,0.00826,2,2
55532.714785599994,14.350815000000003,0.008329999999999999,2,2
55532.7181093,14.359895000000002,0.00838,2,2
55532.721782500004,14.356965000000002,0.008320000000000001,2,2
55532.7262525,14.371535000000003,0.00842,2,2
55532.72958580001,14.359855000000001,0.00839,2,2
55532.732932599996,14.380845,0.00847,2,2
55532.73632050001,14.405195,0.00868,2,2
55532.740011300004,14.381255000000001,0.00845,2,2
55532.744642499994,14.380245000000002,0.00843,2,2
55532.7480319,14.404025000000003,0.00861,2,2
55532.7514038,14.414245000000001,0.008579999999999999,2,2
55532.7548053,14.429845000000002,0.008579999999999999,2,2
55532.7595921,14.426065000000003,0.0087,2,2
55532.7629498,14.431825000000003,0.00872,2,2
55532.7663245,14.443205000000003,0.008740000000000001,2,2
55532.7697059,14.434625000000002,0.00884,2,2
55532.7742842,14.449635000000004,0.008879999999999999,2,2
55532.77796919999,14.445465000000002,0.00872,2,2
55532.7813556,14.457735000000003,0.00892,2,2
55532.7846929,14.462805000000001,0.00892,2,2
55532.7880424,14.474015000000003,0.00908,2,2
55532.79143130001,14.458425000000004,0.00885,2,2
55532.7951,14.494995000000001,0.00923,2,2
55532.79846930001,14.490885000000004,0.009309999999999999,2,2
55532.801837,14.486545000000001,0.00919,2,2
55532.80520650001,14.482685000000004,0.0092,2,2
55532.80857840001,14.496245000000002,0.00926,2,2
55532.812252699994,14.514635000000004,0.00938,2,2
55532.8156216,14.505925000000003,0.00927,2,2
55532.820243400005,14.528275000000002,0.00932,2,2
55532.82360319999,14.533405000000002,0.009470000000000001,2,2
55532.8269862,14.546585000000004,0.009470000000000001,2,2
55532.8306678,14.555675000000003,0.00948,2,2
55532.8340398,14.541185000000004,0.00978,2,2
55532.837410399996,14.554265000000003,0.00966,2,2
55532.8407738,14.558645000000002,0.009640000000000001,2,2
55532.8441648,14.547605000000003,0.00982,2,2
55532.849018400004,14.577355000000003,0.00988,2,2
55532.8523691,14.581805000000001,0.01025,2,2
55532.8557507,14.567315000000002,0.01017,2,2
55532.85913330001,14.608805000000002,0.01091,2,2
55532.862506,14.627595000000001,0.01231,2,2
55533.5367799,14.647075000000003,0.01043,2,2
55533.540125600004,14.684825000000004,0.01075,2,2
55533.54367869999,14.662475000000002,0.010320000000000001,2,2
55533.5485217,14.693615000000003,0.01059,2,2
55533.5518905,14.691475000000002,0.010709999999999999,2,2
55533.555263199996,14.651545,0.01031,2,2
55533.559940600004,14.680195000000001,0.01029,2,2
55533.563321300004,14.687885000000003,0.01042,2,2
55533.567015199995,14.671365000000003,0.01023,2,2
55533.571913199994,14.697985000000003,0.01039,2,2
55533.5752827,14.687325000000003,0.01047,2,2
55533.5788153,14.704965000000003,0.01035,2,2
55533.5835803,14.710755000000002,0.01031,2,2
55533.58730700001,14.674185000000003,0.01025,2,2
55533.590672800005,14.694115000000002,0.010159999999999999,2,2
55533.5954809,14.699995000000001,0.010209999999999999,2,2
55533.59883019999,14.722705000000001,0.01024,2,2
55533.60221669999,14.691875000000003,0.010029999999999999,2,2
55533.607099,14.689165000000003,0.01029,2,2
55533.610479400006,14.724425000000004,0.01014,2,2
55533.6138428,14.738755000000001,0.010159999999999999,2,2
55533.6188169,14.707635000000003,0.01001,2,2
55533.622199,14.688675000000003,0.00998,2,2
55533.62590959999,14.718815000000003,0.00998,2,2
55533.630755499995,14.697005000000003,0.01006,2,2
55533.6341388,14.724685000000004,0.00992,2,2
55533.6374985,14.741335000000003,0.01036,2,2
55533.64212969999,14.741105000000001,0.01022,2,2
55533.645804299995,14.702745000000002,0.01007,2,2
55533.6491534,14.717535000000003,0.01004,2,2
55533.653768300006,14.734345000000001,0.01005,2,2
55533.657092299996,14.729595000000002,0.01005,2,2
55533.66043740001,14.724825000000003,0.01013,2,2
55533.66543180001,14.711065000000003,0.010159999999999999,2,2
55533.668811,14.710365000000003,0.01001,2,2
55533.672155800006,14.710905000000002,0.00998,2,2
55533.676742799995,14.691495000000002,0.01004,2,2
55533.6800778,14.691075000000003,0.01015,2,2
55533.6837495,14.697105000000002,0.00999,2,2
55533.6882239,14.709645000000002,0.010159999999999999,2,2
55533.69155830001,14.738515000000003,0.01031,2,2
55533.69488080001,14.723585000000003,0.01018,2,2
55533.7032424,14.710405000000002,0.00998,2,2
55533.706600800004,14.716675000000002,0.0102,2,2
55533.711223,14.723225000000003,0.01018,2,2
55533.714549599994,14.722715000000003,0.010209999999999999,2,2
55533.717873300004,14.727155000000002,0.01012,2,2
55533.7227497,14.732355000000002,0.010409999999999999,2,2
55533.7260711,14.735665000000003,0.01023,2,2
55533.7293946,14.736085000000003,0.0104,2,2
55533.734067900004,14.745465000000003,0.01014,2,2
55533.7374559,14.738115000000002,0.010329999999999999,2,2
55533.741156,14.754145000000001,0.010440000000000001,2,2
55533.745878199996,14.745025000000004,0.01036,2,2
55533.749247800006,14.747735000000004,0.01057,2,2
55533.752598399995,14.749045,0.01025,2,2
55533.75724269999,14.744185000000003,0.01029,2,2
55533.7609375,14.735195000000001,0.010190000000000001,2,2
55533.7642837,14.747285000000003,0.010440000000000001,2,2
55533.76881059999,14.725675000000003,0.01024,2,2
55533.772174599995,14.712725000000002,0.01014,2,2
55533.7755742,14.709855000000001,0.0102,2,2
55533.7792859,14.698105000000002,0.010020000000000001,2,2
55533.7826465,14.676105000000002,0.009940000000000001,2,2
55533.7873287,14.648135000000003,0.0098,2,2
55533.790863199996,14.622645000000002,0.00981,2,2
55533.794214600006,14.594475000000003,0.00971,2,2
55533.797887,14.540225000000003,0.00941,2,2
55533.8060982,14.486155000000002,0.009,2,2
55533.8094667,14.437405000000002,0.0089,2,2
55533.814207,14.382745000000002,0.00861,2,2
55533.817913499995,14.371465000000002,0.00868,2,2
